City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
296,Wanning,CN,2022-07-09 00:45:46,18.8003,110.3967,84.58,80,85,4.76
297,Pevek,RU,2022-07-09 00:45:46,69.7008,170.3133,52.92,80,100,25.57
298,Henties Bay,NA,2022-07-09 00:45:47,-22.116,14.2845,57.38,88,0,5.3
299,Dickinson,US,2022-07-09 00:45:47,29.4608,-95.0513,94.08,65,0,14.97
300,Cabedelo,BR,2022-07-09 00:45:47,-6.9811,-34.8339,74.07,84,7,15.08
301,Champerico,GT,2022-07-09 00:45:47,14.3,-91.9167,81.14,81,6,6.26
302,Westport,US,2022-07-09 00:45:16,41.1415,-73.3579,78.4,85,0,8.05
303,Kasongo-Lunda,CD,2022-07-09 00:45:48,-6.4667,16.8167,66.63,47,19,0.96
304,Srednekolymsk,RU,2022-07-09 00:45:48,67.45,153.6833,45.54,90,100,14.36
305,Esperance,AU,2022-07-09 00:45:48,-33.8667,121.9,58.57,59,53,23.51
306,San Carlos,VE,2022-07-09 00:45:49,9.6612,-68.5827,73.02,95,60,1.79
307,Tuatapere,NZ,2022-07-09 00:45:49,-46.1333,167.6833,45.18,85,100,12.82
308,Axim,GH,2022-07-09 00:45:49,4.8699,-2.2405,75.83,89,67,11.9
309,Dingle,PH,2022-07-09 00:45:49,10.9995,122.6711,81.68,81,100,9.26
310,Egvekinot,RU,2022-07-09 00:45:50,66.3167,-179.1667,44.19,90,100,11.5
311,Richards Bay,ZA,2022-07-09 00:45:50,-28.783,32.0377,63.82,88,0,8.9
312,Banyo,CM,2022-07-09 00:45:50,6.75,11.8167,64.15,96,100,1.9
313,Nome,US,2022-07-09 00:45:50,64.5011,-165.4064,70.11,71,0,12.66
314,Gizo,SB,2022-07-09 00:45:51,-8.103,156.8419,83.52,66,86,5.03
315,Tymovskoye,RU,2022-07-09 00:45:51,50.8456,142.655,82.62,44,0,7.29
316,Port Blair,IN,2022-07-09 00:45:51,11.6667,92.75,78.84,89,100,4.61
317,Burnie,AU,2022-07-09 00:45:51,-41.0667,145.9167,52.95,61,100,7.25
318,Abalak,RU,2022-07-09 00:45:52,58.1286,68.5944,64.11,69,58,3.0
319,Vestmannaeyjar,IS,2022-07-09 00:46:52,63.4427,-20.2734,50.09,87,100,8.72
320,Turukhansk,RU,2022-07-09 00:46:52,65.8167,87.9833,64.8,74,100,8.59
321,Novopokrovka,UA,2022-07-09 00:46:52,49.8425,36.5477,70.52,54,97,9.33
322,Aksarayskiy,RU,2022-07-09 00:46:53,46.7924,48.0119,71.2,34,74,8.16
323,Afsin,TR,2022-07-09 00:46:53,38.2477,36.914,65.14,53,0,3.49
324,Utiel,ES,2022-07-09 00:46:53,39.5667,-1.2,67.39,62,0,4.29
325,Carmen,MX,2022-07-09 00:46:53,18.6333,-91.8333,82.24,77,15,15.17
326,Kupang,ID,2022-07-09 00:46:54,-10.1667,123.5833,77.76,81,40,14.41
327,Honiara,SB,2022-07-09 00:46:54,-9.4333,159.95,88.0,48,59,8.95
328,Mount Pleasant,US,2022-07-09 00:46:54,32.7941,-79.8626,81.0,82,0,8.01
329,Broome,US,2022-07-09 00:46:54,42.2506,-75.833,72.64,79,100,3.91
330,San Policarpo,PH,2022-07-09 00:46:55,12.1791,125.5072,82.62,81,44,1.92
331,Harper,LR,2022-07-09 00:46:55,4.375,-7.7169,75.54,83,100,9.51
332,Longyearbyen,SJ,2022-07-09 00:46:55,78.2186,15.6401,43.02,76,19,3.31
333,Tuim,RU,2022-07-09 00:46:55,54.3417,89.9261,62.51,67,10,1.54
334,San Juan,AR,2022-07-09 00:43:41,-31.5375,-68.5364,51.12,32,0,2.98
335,Usinsk,RU,2022-07-09 00:46:56,65.9939,57.5281,60.71,72,6,10.0
336,Segou,ML,2022-07-09 00:46:56,13.4317,-6.2157,83.97,58,100,15.75
337,Howard Springs,AU,2022-07-09 00:46:56,-12.497,131.047,74.82,55,84,11.27
338,Kieta,PG,2022-07-09 00:46:57,-6.2167,155.6333,84.88,59,58,6.64
339,Poum,NC,2022-07-09 00:46:57,-20.2333,164.0167,77.94,81,4,13.24
340,Pozo Colorado,PY,2022-07-09 00:46:57,-23.4923,-58.7972,73.78,62,100,4.12
341,Felipe Carrillo Puerto,MX,2022-07-09 00:46:57,19.5833,-88.05,80.37,76,40,5.21
342,Yulara,AU,2022-07-09 00:46:58,-25.2406,130.9889,51.89,52,0,15.75
343,Rincon,US,2022-07-09 00:43:24,32.296,-81.2354,79.86,90,75,5.75
344,Tiksi,RU,2022-07-09 00:46:58,71.6872,128.8694,46.44,58,100,8.77
345,Adrar,MR,2022-07-09 00:46:58,20.5022,-10.0711,94.51,25,74,8.01
346,Sitka,US,2022-07-09 00:46:58,57.0531,-135.33,57.09,82,100,5.75
347,Straumen,NO,2022-07-09 00:46:59,63.8709,11.2999,50.0,90,100,10.47
348,Usak,TR,2022-07-09 00:46:59,38.5,29.4167,64.92,66,0,4.43
349,Middleton,GB,2022-07-09 00:42:20,53.55,-2.2,61.99,91,100,8.7
350,Rocha,UY,2022-07-09 00:46:59,-34.4833,-54.3333,48.67,73,98,13.87
351,Osypenko,UA,2022-07-09 00:47:00,46.9136,36.8253,71.1,41,32,10.33
352,Agadez,NE,2022-07-09 00:47:00,19.75,10.25,86.04,11,0,12.64
353,Bengkulu,ID,2022-07-09 00:47:00,-3.8004,102.2655,77.27,81,15,2.57
354,Nouadhibou,MR,2022-07-09 00:47:00,20.931,-17.0347,69.78,88,3,9.22
355,Bay Roberts,CA,2022-07-09 00:47:01,47.5999,-53.2648,58.75,86,11,1.01
356,Kromy,RU,2022-07-09 00:47:01,52.6876,35.7667,60.94,94,100,2.77
357,Lebu,CL,2022-07-09 00:47:01,-37.6167,-73.65,52.23,82,100,27.45
358,Arraial Do Cabo,BR,2022-07-09 00:47:01,-22.9661,-42.0278,69.62,85,47,13.24
359,Nkhotakota,MW,2022-07-09 00:47:02,-12.9274,34.2961,65.89,73,44,7.36
360,Buritama,BR,2022-07-09 00:47:02,-21.0661,-50.1472,68.02,44,59,7.27
361,Los Llanos De Aridane,ES,2022-07-09 00:47:02,28.6585,-17.9182,71.13,47,0,19.57
362,Glenwood Springs,US,2022-07-09 00:47:02,39.5505,-107.3248,94.12,26,0,8.05
363,Carnarvon,AU,2022-07-09 00:47:03,-24.8667,113.6333,67.44,35,0,8.5
364,Igarka,RU,2022-07-09 00:47:03,67.4667,86.5833,57.51,74,100,3.27
365,Katherine,AU,2022-07-09 00:47:03,-14.4667,132.2667,70.12,32,91,20.71
366,Lodi,US,2022-07-09 00:46:57,38.1302,-121.2725,95.58,31,3,8.01
367,Madimba,TZ,2022-07-09 00:48:04,-10.4,40.3333,68.59,86,5,10.33
368,Saint-Georges,GD,2022-07-09 00:48:04,12.0564,-61.7485,80.28,89,20,13.8
369,Nishihara,JP,2022-07-09 00:48:04,26.1842,127.7558,87.08,84,75,12.66
370,Marrakesh,MA,2022-07-09 00:48:04,31.6315,-8.0083,91.47,24,40,4.61
371,Lodja,CD,2022-07-09 00:48:05,-3.4833,23.4333,67.98,43,17,2.51
372,Vao,NC,2022-07-09 00:48:05,-22.6667,167.4833,75.36,84,4,9.75
373,Cidreira,BR,2022-07-09 00:48:05,-30.1811,-50.2056,61.14,83,11,16.6
374,Bucerias,MX,2022-07-09 00:45:18,20.75,-105.3333,78.98,94,100,4.61
375,Oktyabrskoye,RU,2022-07-09 00:48:05,43.0645,44.7417,64.54,94,36,0.0
376,Cajati,BR,2022-07-09 00:48:06,-24.7361,-48.1228,61.3,99,76,1.52
377,Houston,US,2022-07-09 00:45:26,29.7633,-95.3633,97.3,57,0,16.11
378,Awjilah,LY,2022-07-09 00:48:06,29.1081,21.2869,81.03,42,0,10.07
379,Chakwal,PK,2022-07-09 00:48:06,32.9334,72.8585,85.06,70,91,10.31
380,Biak,ID,2022-07-09 00:48:06,-0.9131,122.8766,77.65,85,98,6.46
381,Saint Anthony,US,2022-07-09 00:46:09,45.0205,-93.218,78.96,68,20,6.91
382,Sao Filipe,CV,2022-07-09 00:48:07,14.8961,-24.4956,73.6,81,99,8.66
383,High Level,CA,2022-07-09 00:45:35,58.5169,-117.136,73.51,56,40,8.05
384,Fortuna,US,2022-07-09 00:48:07,40.5982,-124.1573,70.93,75,20,5.01
385,Barra,BR,2022-07-09 00:47:26,-11.0894,-43.1417,74.68,60,0,11.39
386,Athabasca,CA,2022-07-09 00:46:10,54.7169,-113.2854,68.41,78,35,6.96
387,Puerto Narino,CO,2022-07-09 00:48:07,-3.7703,-70.3831,73.06,98,60,2.17
388,Port Hedland,AU,2022-07-09 00:48:08,-20.3167,118.5667,64.45,19,0,17.27
389,Hami,CN,2022-07-09 00:48:08,42.8,93.45,84.33,16,0,11.43
390,Key West,US,2022-07-09 00:48:08,24.5557,-81.7826,91.4,67,20,10.36
391,Yarada,IN,2022-07-09 00:48:09,17.65,83.2667,79.12,94,75,2.3
392,Maniitsoq,GL,2022-07-09 00:48:09,65.4167,-52.9,43.61,82,100,11.81
393,Lorengau,PG,2022-07-09 00:48:09,-2.0226,147.2712,81.9,81,100,10.6
394,Zhigansk,RU,2022-07-09 00:48:09,66.7697,123.3711,56.95,45,35,3.67
395,Sena Madureira,BR,2022-07-09 00:48:10,-9.0656,-68.6569,76.46,60,25,1.23
396,Vostok,RU,2022-07-09 00:48:10,46.4856,135.8833,78.33,54,100,3.0
397,Wanlaweyn,SO,2022-07-09 00:48:10,2.6185,44.8938,70.93,85,41,15.03
398,Salalah,OM,2022-07-09 00:48:10,17.0151,54.0924,77.09,100,100,6.91
399,Mahina,PF,2022-07-09 00:48:11,-17.5065,-149.489,80.37,65,75,2.3
400,Akyab,MM,2022-07-09 00:48:11,20.15,92.9,81.43,83,81,10.0
401,Goderich,CA,2022-07-09 00:48:11,43.7501,-81.7165,66.52,68,100,10.36
402,Caranavi,BO,2022-07-09 00:48:11,-15.8167,-67.55,60.89,95,51,2.44
403,Chuy,UY,2022-07-09 00:48:12,-33.6971,-53.4616,51.57,75,99,12.95
404,Miquelon,PM,2022-07-09 00:48:12,47.0975,-56.3814,53.6,86,58,9.01
405,Houma,US,2022-07-09 00:48:12,29.5958,-90.7195,87.01,81,0,4.61
406,Buraydah,SA,2022-07-09 00:44:48,26.326,43.975,86.45,13,66,9.24
407,Chebarkul,RU,2022-07-09 00:48:12,54.9749,60.3633,60.89,89,100,4.43
408,Naze,JP,2022-07-09 00:48:13,28.3667,129.4833,85.12,83,83,15.08
409,Maarianhamina,AX,2022-07-09 00:48:13,60.0973,19.9348,62.46,77,100,6.91
410,Lake City,US,2022-07-09 00:48:13,30.1897,-82.6393,78.51,94,40,0.0
411,Asau,RO,2022-07-09 00:48:13,46.4333,26.4,58.28,79,100,5.26
412,Luau,AO,2022-07-09 00:48:14,-10.7073,22.2247,56.48,54,18,2.82
413,Kaohsiung,TW,2022-07-09 00:48:14,22.6163,120.3133,89.04,70,40,4.61
414,Kiunga,PG,2022-07-09 00:49:14,-6.1219,141.2906,74.55,98,100,2.71
415,Merauke,ID,2022-07-09 00:49:14,-8.4667,140.3333,80.51,77,33,11.16
416,Avera,US,2022-07-09 00:49:15,33.194,-82.5271,77.05,95,90,7.02
417,Raudeberg,NO,2022-07-09 00:49:15,61.9875,5.1352,50.67,80,100,23.85
418,Valparaiso,CL,2022-07-09 00:48:15,-33.0393,-71.6273,53.47,83,75,5.75
419,Gerash,IR,2022-07-09 00:49:15,27.6652,54.1371,84.34,63,41,3.27
420,Husavik,IS,2022-07-09 00:49:16,66.0449,-17.3389,45.72,80,84,5.35
421,Maridi,SS,2022-07-09 00:49:16,4.9158,29.4742,66.54,97,98,0.49
422,Leshukonskoye,RU,2022-07-09 00:49:16,64.8989,45.7622,56.8,65,77,6.53
423,Okitipupa,NG,2022-07-09 00:49:16,6.5047,4.7839,73.33,99,100,1.63
424,Northam,GB,2022-07-09 00:49:17,51.0333,-4.2167,59.61,92,0,7.81
425,Iquitos,PE,2022-07-09 00:49:17,-3.7481,-73.2472,77.04,100,40,0.0
426,San Luis,AR,2022-07-09 00:45:59,-33.295,-66.3356,47.05,54,0,6.35
427,Kishi,NG,2022-07-09 00:49:17,9.0833,3.85,72.16,92,99,8.5
428,Kushikino,JP,2022-07-09 00:49:18,31.7167,130.2667,81.86,77,2,7.27
429,Dunmore Town,BS,2022-07-09 00:49:18,25.5,-76.65,82.71,75,5,14.38
430,Sokolo,ML,2022-07-09 00:49:18,14.7328,-6.1219,90.36,42,68,10.63
431,Katwa,IN,2022-07-09 00:49:18,23.6399,88.128,82.96,78,16,10.65
432,Korla,CN,2022-07-09 00:49:19,41.7597,86.1469,80.89,20,9,7.05
433,Sioux Lookout,CA,2022-07-09 00:49:19,50.1001,-91.917,77.07,38,40,3.44
434,Poiana Mare,RO,2022-07-09 00:49:19,43.9167,23.0667,64.29,81,100,3.44
435,Erenhot,CN,2022-07-09 00:49:19,43.6475,111.9767,73.78,31,85,1.77
436,Ati,TD,2022-07-09 00:49:20,13.2154,18.3353,79.07,65,100,11.45
437,Gaoual,GN,2022-07-09 00:49:20,11.75,-13.2,74.44,97,100,3.15
438,Pyay,MM,2022-07-09 00:49:20,18.8167,95.2167,80.15,83,100,3.6
439,Bathsheba,BB,2022-07-09 00:49:21,13.2167,-59.5167,81.21,92,40,16.11
440,Ginda,IN,2022-07-09 00:49:21,30.6945,78.4932,67.59,98,100,1.72
441,Gilbues,BR,2022-07-09 00:49:21,-9.8317,-45.3439,72.75,45,4,4.76
442,Karratha,AU,2022-07-09 00:49:21,-20.7377,116.8463,64.2,22,3,16.67
443,Valdivia,CL,2022-07-09 00:49:22,-39.8142,-73.2459,51.89,92,100,7.23
444,Hoshcha,UA,2022-07-09 00:49:22,50.6003,26.6744,61.32,67,100,5.06
445,Vanimo,PG,2022-07-09 00:49:22,-2.6741,141.3028,85.03,64,99,3.33
446,Samarai,PG,2022-07-09 00:49:22,-10.6167,150.6667,82.96,70,61,7.49
447,Haines Junction,CA,2022-07-09 00:49:23,60.7522,-137.5108,69.75,37,20,10.36
448,Magog,CA,2022-07-09 00:46:00,45.2668,-72.1491,70.23,52,21,9.22
449,Pangnirtung,CA,2022-07-09 00:49:23,66.1451,-65.7125,50.68,71,100,2.35
450,Adeje,ES,2022-07-09 00:49:23,28.1227,-16.726,84.11,51,0,6.91
451,Vila,PT,2022-07-09 00:49:23,42.0304,-8.1588,68.88,74,0,4.5
452,Hofn,IS,2022-07-09 00:49:24,64.2539,-15.2082,49.12,88,68,4.34
453,Mazatlan,MX,2022-07-09 00:48:15,23.2167,-106.4167,87.03,83,85,5.99
454,Krasnogvardeyets,RU,2022-07-09 00:49:24,52.6804,52.3635,64.08,66,0,0.72
455,General Jose Eduvigis Diaz,PY,2022-07-09 00:49:24,-27.1667,-58.4167,69.84,75,92,3.22
456,Vila Velha,BR,2022-07-09 00:49:24,-20.3297,-40.2925,71.55,88,75,4.61
457,Dwarka,IN,2022-07-09 00:49:25,22.2394,68.9678,82.71,83,100,23.64
458,Llangefni,GB,2022-07-09 00:49:25,53.2556,-4.3106,62.65,91,75,4.61
459,Newala,TZ,2022-07-09 00:49:25,-10.9431,39.2787,58.44,95,15,4.85
460,Kudahuvadhoo,MV,2022-07-09 00:49:26,2.6708,72.8944,82.13,75,88,10.38
461,Luwuk,ID,2022-07-09 00:49:26,-0.9516,122.7875,78.87,88,98,5.19
462,Reconquista,AR,2022-07-09 00:49:26,-29.15,-59.65,62.94,93,9,6.38
463,Camacha,PT,2022-07-09 00:50:26,33.0833,-16.3333,63.82,88,40,14.97
464,Teberda,RU,2022-07-09 00:50:27,43.4456,41.7448,54.63,83,6,6.8
465,Sur,OM,2022-07-09 00:50:27,22.5667,59.5289,83.88,79,95,8.97
466,Pacific Grove,US,2022-07-09 00:50:27,36.6177,-121.9166,82.22,79,20,11.5
467,Olhao,PT,2022-07-09 00:46:14,37.0286,-7.8411,79.09,71,0,2.3
468,Wanaka,NZ,2022-07-09 00:50:27,-44.7,169.15,41.11,95,100,1.01
469,Sheregesh,RU,2022-07-09 00:50:28,52.9209,87.9869,59.9,92,41,3.09
470,Acapulco,MX,2022-07-09 00:49:51,16.8634,-99.8901,82.53,80,100,7.07
471,Mathathane,BW,2022-07-09 00:50:28,-22.2687,28.7495,54.93,70,0,5.77
472,Alofi,NU,2022-07-09 00:50:28,-19.0595,-169.9187,75.09,78,28,11.5
473,Anshun,CN,2022-07-09 00:50:28,26.25,105.9333,69.35,88,100,6.58
474,San Andres,CO,2022-07-09 00:50:29,12.5847,-81.7006,84.22,74,75,13.8
475,Bani Walid,LY,2022-07-09 00:50:29,31.7566,13.9942,75.78,56,0,10.33
476,Lormi,IN,2022-07-09 00:50:29,22.2833,81.7333,80.82,80,23,4.94
477,Agucadoura,PT,2022-07-09 00:50:29,41.4318,-8.7804,80.24,52,0,7.07
478,Kantilo,IN,2022-07-09 00:50:30,20.35,85.1833,80.71,87,68,6.17
479,Grindavik,IS,2022-07-09 00:50:30,63.8424,-22.4338,49.95,87,100,10.36
480,Zaragoza,ES,2022-07-09 00:50:30,41.6561,-0.8773,72.01,54,0,11.5
481,Aksarka,RU,2022-07-09 00:50:31,66.5606,67.7975,62.11,75,100,18.16
482,Kropotkin,RU,2022-07-09 00:50:31,45.4375,40.5756,66.49,77,93,4.81
483,Ca Mau,VN,2022-07-09 00:50:31,9.1769,105.15,81.05,85,100,4.7
484,Nong Ki,TH,2022-07-09 00:50:31,14.6868,102.538,79.52,86,100,6.55
485,Diego De Almagro,CL,2022-07-09 00:48:09,-26.3667,-70.05,56.34,51,98,2.86
486,Barahona,DO,2022-07-09 00:50:32,18.2085,-71.1008,79.09,82,99,6.44
487,Quesnel,CA,2022-07-09 00:49:28,52.9999,-122.5029,61.3,77,20,9.22
488,Mecca,SA,2022-07-09 00:50:32,21.4267,39.8261,86.27,23,100,6.67
489,Seymchan,RU,2022-07-09 00:50:32,62.8833,152.4333,80.92,32,5,21.74
490,Ozinki,RU,2022-07-09 00:50:33,51.1786,49.6769,67.64,44,13,6.11
491,Bludenz,AT,2022-07-09 00:50:33,47.1497,9.8167,56.86,71,6,1.01
492,Long Beach,US,2022-07-09 00:50:33,33.767,-118.1892,88.52,72,0,16.11
493,Saint-Augustin,CA,2022-07-09 00:50:33,51.226,-58.6502,54.5,80,99,6.6
494,Adre,TD,2022-07-09 00:50:34,13.4667,22.2,74.28,65,100,9.08
495,Prieska,ZA,2022-07-09 00:50:34,-29.6641,22.7474,53.76,36,0,6.06
496,Sinnamary,GF,2022-07-09 00:50:34,5.3833,-52.95,77.86,87,58,7.0
497,Road Town,VG,2022-07-09 00:47:59,18.4167,-64.6167,84.24,74,40,14.97
498,Tamandare,BR,2022-07-09 00:50:34,-8.7597,-35.1047,74.19,85,2,10.45
499,Nivala,FI,2022-07-09 00:50:35,63.9167,24.9667,51.71,84,100,4.41
500,West Bay,KY,2022-07-09 00:50:35,19.3667,-81.4167,86.07,75,20,8.05
501,Shimoda,JP,2022-07-09 00:50:35,34.6667,138.95,77.36,83,100,5.91
502,Sibolga,ID,2022-07-09 00:50:35,1.7427,98.7792,78.94,77,98,2.13
503,Pontianak,ID,2022-07-09 00:50:36,-0.0333,109.3333,76.98,83,40,4.61
504,Taveta,KE,2022-07-09 00:50:36,-3.3963,37.6736,60.87,89,47,5.95
505,Beringovskiy,RU,2022-07-09 00:50:36,63.05,179.3167,56.12,73,100,14.41
506,Coquimbo,CL,2022-07-09 00:50:36,-29.9533,-71.3436,56.93,71,100,3.44
507,Balestrand,NO,2022-07-09 00:50:37,61.2076,6.5334,52.16,92,100,6.38
508,Arinos,BR,2022-07-09 00:50:37,-15.9169,-46.1056,65.52,53,4,2.04
509,Mackay,AU,2022-07-09 00:50:34,-21.15,149.2,67.68,54,0,11.68
510,Syriam,MM,2022-07-09 00:51:37,16.7722,96.2378,78.91,94,75,5.75
511,Liancheng,CN,2022-07-09 00:51:38,24.0519,105.075,71.76,85,38,1.48
512,Olinda,BR,2022-07-09 00:51:38,-8.0089,-34.8553,76.73,83,40,12.66
513,Portland,US,2022-07-09 00:51:13,45.5234,-122.6762,83.61,47,20,6.91
514,Barcelona,ES,2022-07-09 00:49:13,41.3888,2.159,79.54,59,0,5.01
515,Sorong,ID,2022-07-09 00:51:39,-0.8833,131.25,78.15,86,100,5.95
516,Boddam,GB,2022-07-09 00:51:39,57.4667,-1.7833,55.78,81,75,16.55
517,Ulaangom,MN,2022-07-09 00:51:39,49.9811,92.0667,67.84,46,48,5.44
518,Hibbing,US,2022-07-09 00:51:39,47.4272,-92.9377,76.42,49,0,8.05
519,Banes,CU,2022-07-09 00:51:40,20.9625,-75.7186,80.15,77,26,11.23
520,Zinapecuaro,MX,2022-07-09 00:51:40,19.8667,-100.8167,74.05,85,90,3.51
521,Yerbogachen,RU,2022-07-09 00:51:40,61.2767,108.0108,58.26,68,99,6.87
522,Cap Malheureux,MU,2022-07-09 00:51:40,-19.9842,57.6142,67.46,68,0,4.0
523,Elko,US,2022-07-09 00:51:41,41.0002,-115.5012,95.02,8,100,15.95
524,Gustavo Diaz Ordaz,MX,2022-07-09 00:51:41,26.2333,-98.5833,94.03,57,11,3.0
525,Aksu,CN,2022-07-09 00:51:41,41.1231,80.2644,79.61,35,95,6.38
526,Garowe,SO,2022-07-09 00:51:41,8.4054,48.4845,73.49,61,2,30.98
527,Iqaluit,CA,2022-07-09 00:46:58,63.7506,-68.5145,40.73,86,40,10.36
528,Lodwar,KE,2022-07-09 00:51:42,3.1191,35.5973,77.31,52,98,18.9
529,San Miguel,SV,2022-07-09 00:47:23,13.4833,-88.1833,91.0,62,0,2.3
530,Tres Arroyos,AR,2022-07-09 00:48:13,-38.3739,-60.2798,51.93,29,98,15.37
531,Aklavik,CA,2022-07-09 00:51:42,68.2191,-135.0107,76.06,44,33,17.78
532,Kampene,CD,2022-07-09 00:51:42,-3.6,26.6667,65.17,56,4,2.3
533,Lander,US,2022-07-09 00:51:43,42.833,-108.7307,96.12,9,0,5.75
534,Majene,ID,2022-07-09 00:51:43,-3.5403,118.9707,81.1,77,75,6.91
535,Oistins,BB,2022-07-09 00:51:43,13.0667,-59.5333,80.69,89,40,16.11
536,Deqing,CN,2022-07-09 00:51:43,30.5448,119.9599,90.82,66,28,3.33
537,Mangai,CD,2022-07-09 00:51:44,-4.05,19.5333,69.49,45,73,1.57
538,Sao Gabriel Da Cachoeira,BR,2022-07-09 00:51:44,-0.1303,-67.0892,73.26,98,86,2.66
539,Codigoro,IT,2022-07-09 00:51:44,44.8311,12.1142,71.6,62,0,7.11
540,Tura,IN,2022-07-09 00:51:44,25.5198,90.2201,77.58,84,10,3.8
541,Atasu,KZ,2022-07-09 00:51:45,48.6814,71.6433,59.59,78,41,10.16
542,Quelimane,MZ,2022-07-09 00:51:45,-17.8786,36.8883,66.15,94,0,0.0
543,Ribeira Brava,PT,2022-07-09 00:51:45,32.65,-17.0667,69.12,60,4,1.16
544,Stornoway,GB,2022-07-09 00:51:46,58.2093,-6.3865,53.56,89,100,5.75
545,Shemonaikha,KZ,2022-07-09 00:51:46,50.6328,81.9056,61.59,82,70,2.55
546,Xuddur,SO,2022-07-09 00:51:46,4.1213,43.8894,69.48,75,100,21.56
547,Uvinza,TZ,2022-07-09 00:51:46,-5.1036,30.3911,61.43,60,1,3.74
548,Manicore,BR,2022-07-09 00:51:47,-5.8092,-61.3003,78.75,89,0,0.0
549,Vallenar,CL,2022-07-09 00:48:16,-28.5708,-70.7581,55.6,68,0,2.17
550,Quang Ngai,VN,2022-07-09 00:51:47,15.1167,108.8,77.2,92,100,4.36
551,Buala,SB,2022-07-09 00:51:47,-8.145,159.5921,84.47,59,15,10.36
552,Tilichiki,RU,2022-07-09 00:51:47,60.4667,166.1,59.34,78,94,7.4
553,Elk Point,US,2022-07-09 00:51:48,42.6833,-96.6836,84.04,71,11,6.78
554,Sumbuya,SL,2022-07-09 00:51:48,7.6467,-11.9611,73.47,96,99,1.66
555,Capitao Poco,BR,2022-07-09 00:48:19,-1.7464,-47.0594,72.79,87,4,4.92
556,Ambon,ID,2022-07-09 00:51:48,-3.6954,128.1814,81.23,13,75,5.75
557,Bodden Town,KY,2022-07-09 00:52:49,19.2833,-81.25,86.0,71,20,8.05
558,Visby,SE,2022-07-09 00:50:07,57.6409,18.296,59.83,94,40,4.61
559,Pizarro,CO,2022-07-09 00:52:49,4.9533,-77.366,77.04,92,98,5.17
560,Andros Town,BS,2022-07-09 00:52:49,24.7,-77.7667,84.16,74,3,13.82
561,Daru,PG,2022-07-09 00:52:49,-9.0763,143.2092,79.41,87,99,14.9
562,Mubende,UG,2022-07-09 00:52:50,0.5606,31.39,64.31,67,100,1.48
563,Sokoto,NG,2022-07-09 00:52:50,13.0609,5.239,81.72,60,100,12.62
564,Plavsk,RU,2022-07-09 00:52:50,53.7094,37.2919,58.95,87,100,6.4
565,Pingliang,CN,2022-07-09 00:52:50,35.5392,106.6861,81.73,45,100,0.87
566,Shakiso,ET,2022-07-09 00:52:51,5.75,38.9167,55.87,96,100,2.15
567,Pedasi,PA,2022-07-09 00:52:51,7.5333,-80.0333,79.07,84,100,5.97
568,Havre-Saint-Pierre,CA,2022-07-09 00:52:51,50.2334,-63.5986,59.36,82,100,5.75
569,Manono,CD,2022-07-09 00:52:51,-7.3,27.4167,67.3,43,0,2.26
570,Vapi,IN,2022-07-09 00:52:52,20.3718,72.9049,79.45,91,100,12.46
571,Socorro,US,2022-07-09 00:52:52,31.6546,-106.3033,94.86,43,53,30.22
572,Kapoeta,SS,2022-07-09 00:52:52,4.7717,33.5903,72.37,69,53,15.37
573,Yuryuzan,RU,2022-07-09 00:52:52,54.8633,58.4219,59.32,93,64,2.51
574,Batticaloa,LK,2022-07-09 00:52:53,7.7102,81.6924,80.69,68,100,7.49
575,Ratnagiri,IN,2022-07-09 00:52:53,16.9833,73.3,79.38,88,100,20.67
576,Suhbaatar,MN,2022-07-09 00:52:53,50.2314,106.2078,58.57,88,100,4.0
577,Barra Patuca,HN,2022-07-09 00:52:53,15.8,-84.2833,79.61,86,83,9.46
578,Plouzane,FR,2022-07-09 00:49:07,48.3833,-4.6167,60.85,91,0,6.91
579,Touros,BR,2022-07-09 00:52:54,-5.1989,-35.4608,73.62,90,7,14.18
580,Bonavista,CA,2022-07-09 00:52:54,48.6499,-53.1147,55.4,84,100,11.86
581,Chabahar,IR,2022-07-09 00:52:54,25.2919,60.643,83.32,85,94,5.19
582,Bandarban,BD,2022-07-09 00:52:55,22.1965,92.2262,78.42,91,99,2.3
583,Feni,BD,2022-07-09 00:52:55,23.0186,91.41,80.47,84,92,6.13
584,Shiyan,CN,2022-07-09 00:52:55,32.6475,110.7781,87.31,71,53,1.3
585,Taoudenni,ML,2022-07-09 00:52:55,22.6783,-3.9836,99.9,14,0,7.05
586,Liwonde,MW,2022-07-09 00:52:56,-15.0506,35.2035,62.1,83,44,2.13
587,Hualmay,PE,2022-07-09 00:52:56,-11.0964,-77.6139,62.71,79,9,6.38
588,Nurota,UZ,2022-07-09 00:52:56,40.5614,65.6886,71.17,34,0,10.67
589,Ocos,GT,2022-07-09 00:52:56,14.5094,-92.1933,82.27,80,10,6.24
590,Pisco,PE,2022-07-09 00:52:57,-13.7,-76.2167,61.02,88,4,12.66
591,Najran,SA,2022-07-09 00:52:57,17.4924,44.1277,86.65,42,100,12.97
592,Vezirkopru,TR,2022-07-09 00:52:57,41.1436,35.4547,61.29,73,0,0.65
593,Diamantino,BR,2022-07-09 00:52:57,-14.4086,-56.4461,78.1,42,64,3.22
594,Svetlyy,RU,2022-07-09 00:52:58,54.675,20.1347,55.45,91,4,9.13
